customer_id,phone,country_code,country,state
CUST000000127593,917869021615.0,IN,India,GJ
CUST000000127594,9718531539088.0,AE,United Arab Emirates,DU
CUST000000127595,9716120254506.0,AE,United Arab Emirates,SHJ
CUST000000127596,917356691500.0,IN,India,TS
CUST000000127597,,IN,India,KL
CUST000000127598,19048395707.0,US,United States,TX
CUST000000127599,619753095652.0,AU,Australia,NSW
CUST000000127600,17657767702.0,US,United States,WA
CUST000000127601,917250429308.0,IN,India,GJ
CUST000000127602,,IN,India,UP
CUST000000127603,448498888316.0,GB,United Kingdom,NIR
CUST000000127604,917265156104.0,IN,India,TS
CUST000000127605,916819273644.0,IN,India,KL
CUST000000127606,9719886226551.0,AE,United Arab Emirates,DU
CUST000000127607,916438072662.0,IN,India,KA
CUST000000127608,917023467947.0,IN,India,TS
CUST000000127609,9718073803745.0,AE,United Arab Emirates,SHJ
CUST000000127610,18106543179.0,US,United States,MA
CUST000000127611,,IN,India,MH
CUST000000127612,448835454394.0,GB,United Kingdom,SCT
CUST000000127613,916799323555.0,IN,India,GJ
CUST000000127614,916868589609.0,IN,India,MH
CUST000000127615,917886951224.0,IN,India,WB
CUST000000127616,919578851524.0,IN,India,MH
CUST000000127617,917317852923.0,IN,India,UP
CUST000000127618,916138352737.0,IN,India,GJ
CUST000000127619,9717552429659.0,AE,United Arab Emirates,SHJ
CUST000000127620,917450897860.0,IN,India,DL
CUST000000127621,917582380329.0,IN,India,GJ
CUST000000127622,18950366137.0,US,United States,FL
CUST000000127623,916842286259.0,IN,India,KL
CUST000000127624,,IN,India,TS
CUST000000127625,,AE,United Arab Emirates,SHJ
CUST000000127626,,IN,India,TN
CUST000000127627,,IN,India,UP
CUST000000127628,,IN,India,KA
CUST000000127629,19286335197.0,US,United States,FL
CUST000000127630,9718023452878.0,AE,United Arab Emirates,DU
CUST000000127631,,CA,Canada,AB
CUST000000127632,916514216785.0,IN,India,KL
CUST000000127633,18172573838.0,CA,Canada,AB
CUST000000127634,617721180587.0,AU,Australia,WA
CUST000000127635,917345808795.0,IN,India,KL
CUST000000127636,446555997307.0,GB,United Kingdom,ENG
CUST000000127637,617219123344.0,AU,Australia,QLD
CUST000000127638,918378528445.0,IN,India,GJ
CUST000000127639,618075783508.0,AU,Australia,WA
CUST000000127640,916173280065.0,IN,India,KL
CUST000000127641,,IN,India,DL
CUST000000127642,447637624328.0,GB,United Kingdom,SCT
CUST000000127643,917816517335.0,IN,India,KL
CUST000000127644,19325721572.0,CA,Canada,BC
CUST000000127645,16956610209.0,CA,Canada,QC
CUST000000127646,447031754458.0,GB,United Kingdom,SCT
CUST000000127647,657994461037.0,SG,Singapore,SG
CUST000000127648,9718295419626.0,AE,United Arab Emirates,SHJ
CUST000000127649,919570171013.0,IN,India,TS
CUST000000127650,919661760169.0,IN,India,DL
CUST000000127651,9718459784132.0,AE,United Arab Emirates,AUH
CUST000000127652,,IN,India,RJ
CUST000000127653,9719910356453.0,AE,United Arab Emirates,SHJ
CUST000000127654,917071094980.0,IN,India,WB
CUST000000127655,18928709496.0,CA,Canada,AB
CUST000000127656,656639347325.0,SG,Singapore,SG
CUST000000127657,619717563957.0,AU,Australia,QLD
CUST000000127658,,GB,United Kingdom,WLS
CUST000000127659,919508347890.0,IN,India,WB
CUST000000127660,17247246159.0,US,United States,NY
CUST000000127661,446334043677.0,GB,United Kingdom,WLS
CUST000000127662,918455163838.0,IN,India,UP
CUST000000127663,919761928613.0,IN,India,KA
CUST000000127664,449296901606.0,GB,United Kingdom,NIR
CUST000000127665,19417476079.0,US,United States,NJ
CUST000000127666,449423566053.0,GB,United Kingdom,WLS
CUST000000127667,9716589679226.0,AE,United Arab Emirates,AUH
CUST000000127668,447832889308.0,GB,United Kingdom,NIR
CUST000000127669,619804817311.0,AU,Australia,NSW
CUST000000127670,917707231733.0,IN,India,TN
CUST000000127671,919539682179.0,IN,India,KA
CUST000000127672,919304080278.0,IN,India,WB
CUST000000127673,19844114219.0,US,United States,MA
CUST000000127674,916118672956.0,IN,India,DL
CUST000000127675,919837814641.0,IN,India,MH
CUST000000127676,9718178908080.0,AE,United Arab Emirates,AUH
CUST000000127677,919218684465.0,IN,India,WB
CUST000000127678,18574745228.0,CA,Canada,QC
CUST000000127679,917931920013.0,IN,India,GJ
CUST000000127680,19026267404.0,US,United States,NJ
CUST000000127681,918552605666.0,IN,India,KA
CUST000000127682,916489368142.0,IN,India,GJ
CUST000000127683,,US,United States,CA
CUST000000127684,918762679558.0,IN,India,TS
CUST000000127685,916135058358.0,IN,India,TN
CUST000000127686,917223926929.0,IN,India,DL
CUST000000127687,916721810143.0,IN,India,UP
CUST000000127688,917861964130.0,IN,India,DL
CUST000000127689,919948534145.0,IN,India,TS
CUST000000127690,917971026795.0,IN,India,DL
CUST000000127691,919638645143.0,IN,India,DL
CUST000000127692,916729178627.0,IN,India,MH
CUST000000127693,,SG,Singapore,SG
CUST000000127694,918300921703.0,IN,India,TN
CUST000000127695,18239966117.0,US,United States,IL
CUST000000127696,919691558335.0,IN,India,MH
CUST000000127697,,AU,Australia,VIC
CUST000000127698,918317187362.0,IN,India,DL
CUST000000127699,447008652325.0,GB,United Kingdom,NIR
CUST000000127700,919415132569.0,IN,India,MH
CUST000000127701,18021235320.0,US,United States,MA
CUST000000127702,916981036297.0,IN,India,KA
CUST000000127703,449667639108.0,GB,United Kingdom,WLS
CUST000000127704,616593682112.0,AU,Australia,QLD
CUST000000127705,449706634480.0,GB,United Kingdom,NIR
CUST000000127706,19679885350.0,US,United States,CA
CUST000000127707,918368488670.0,IN,India,TN
CUST000000127708,917272454916.0,IN,India,KL
CUST000000127709,916352480292.0,IN,India,TN
CUST000000127710,19983239109.0,US,United States,TX
CUST000000127711,916639392108.0,IN,India,KL
CUST000000127712,449350169398.0,GB,United Kingdom,NIR
CUST000000127713,17802860848.0,US,United States,CA
CUST000000127714,916862873776.0,IN,India,UP
CUST000000127715,9718875569376.0,AE,United Arab Emirates,DU
CUST000000127716,447849954523.0,GB,United Kingdom,WLS
CUST000000127717,917387188047.0,IN,India,TS
CUST000000127718,446033484652.0,GB,United Kingdom,ENG
CUST000000127719,18053406275.0,US,United States,NJ
CUST000000127720,919515196939.0,IN,India,DL
CUST000000127721,,GB,United Kingdom,NIR
CUST000000127722,918355653859.0,IN,India,DL
CUST000000127723,917969177963.0,IN,India,MH
CUST000000127724,9716386318605.0,AE,United Arab Emirates,SHJ
CUST000000127725,918761302019.0,IN,India,DL
CUST000000127726,16333281094.0,CA,Canada,BC
CUST000000127727,919290332886.0,IN,India,KL
CUST000000127728,916734637882.0,IN,India,UP
CUST000000127729,916314533129.0,IN,India,TS
CUST000000127730,618637789581.0,AU,Australia,NSW
CUST000000127731,916944626477.0,IN,India,TS
CUST000000127732,9718385680797.0,AE,United Arab Emirates,SHJ
CUST000000127733,919600101423.0,IN,India,UP
CUST000000127734,9717834151557.0,AE,United Arab Emirates,AUH
CUST000000127735,,IN,India,DL
CUST000000127736,918649693729.0,IN,India,TN
CUST000000127737,,IN,India,KA
CUST000000127738,917663614818.0,IN,India,UP
CUST000000127739,,IN,India,TN
CUST000000127740,918024515686.0,IN,India,DL
CUST000000127741,,AE,United Arab Emirates,DU
CUST000000127742,657497340511.0,SG,Singapore,SG
CUST000000127743,917661658880.0,IN,India,TS
CUST000000127744,618720848732.0,AU,Australia,QLD
CUST000000127745,919203985925.0,IN,India,KA
CUST000000127746,659953511682.0,SG,Singapore,SG
CUST000000127747,918405981791.0,IN,India,MH
CUST000000127748,17371477210.0,CA,Canada,ON
CUST000000127749,918208073561.0,IN,India,UP
CUST000000127750,917954582705.0,IN,India,GJ
CUST000000127751,449440625115.0,GB,United Kingdom,ENG
CUST000000127752,916640404863.0,IN,India,MH
CUST000000127753,,IN,India,TN
CUST000000127754,916173850079.0,IN,India,GJ
CUST000000127755,19710339148.0,CA,Canada,BC
CUST000000127756,917505850031.0,IN,India,WB
CUST000000127757,916289769272.0,IN,India,RJ
CUST000000127758,,GB,United Kingdom,WLS
CUST000000127759,9718561998503.0,AE,United Arab Emirates,DU
CUST000000127760,656314242469.0,SG,Singapore,SG
CUST000000127761,917938295768.0,IN,India,KA
CUST000000127762,17226111224.0,CA,Canada,BC
CUST000000127763,616029873345.0,AU,Australia,QLD
CUST000000127764,17968005562.0,US,United States,CA
CUST000000127765,916441536161.0,IN,India,UP
CUST000000127766,918330837356.0,IN,India,GJ
CUST000000127767,657417443172.0,SG,Singapore,SG
CUST000000127768,916926848632.0,IN,India,TS
CUST000000127769,19690127960.0,US,United States,NY
CUST000000127770,916639905717.0,IN,India,TS
CUST000000127771,917589437731.0,IN,India,RJ
CUST000000127772,9718921413665.0,AE,United Arab Emirates,AUH
CUST000000127773,916707708962.0,IN,India,UP
CUST000000127774,917556076685.0,IN,India,KA
CUST000000127775,19018455104.0,US,United States,FL
CUST000000127776,19238355963.0,CA,Canada,ON
CUST000000127777,918296069765.0,IN,India,GJ
CUST000000127778,18747854249.0,US,United States,WA
CUST000000127779,448519397832.0,GB,United Kingdom,NIR
CUST000000127780,916952457260.0,IN,India,GJ
CUST000000127781,916008455640.0,IN,India,GJ
CUST000000127782,447563129411.0,GB,United Kingdom,ENG
CUST000000127783,916765252819.0,IN,India,WB
CUST000000127784,918306884940.0,IN,India,KL
CUST000000127785,619792814205.0,AU,Australia,WA
CUST000000127786,619474895603.0,AU,Australia,NSW
CUST000000127787,917968146841.0,IN,India,TN
CUST000000127788,,IN,India,MH
CUST000000127789,16544498841.0,CA,Canada,AB
CUST000000127790,,AU,Australia,WA
CUST000000127791,,US,United States,CA
CUST000000127792,16049165659.0,US,United States,WA
CUST000000127793,19803738049.0,US,United States,CA
CUST000000127794,657593587673.0,SG,Singapore,SG
,656921431763.0,SG,Singapore,SG
CUST000000127796,917330253852.0,IN,India,UP
CUST000000127797,619869176933.0,AU,Australia,QLD
CUST000000127798,916407102244.0,IN,India,MH
CUST000000127799,9716638013478.0,AE,United Arab Emirates,DU
CUST000000127800,918057747688.0,IN,India,DL
CUST000000127801,619831667304.0,AU,Australia,NSW
CUST000000127802,18488839846.0,CA,Canada,BC
CUST000000127803,,AU,Australia,NSW
CUST000000127804,,SG,Singapore,SG
CUST000000127805,,IN,India,MH
CUST000000127806,917817970501.0,IN,India,KA
CUST000000127807,919923125134.0,IN,India,TN
CUST000000127808,919154609786.0,IN,India,KA
CUST000000127809,919501747696.0,IN,India,TS
CUST000000127810,19108471358.0,CA,Canada,QC
CUST000000127811,919877199300.0,IN,India,TS
CUST000000127812,917024205110.0,IN,India,DL
CUST000000127813,918439669929.0,IN,India,KA
CUST000000127814,9718704782467.0,AE,United Arab Emirates,SHJ
CUST000000127815,448712069384.0,GB,United Kingdom,SCT
CUST000000127816,916893803864.0,IN,India,MH
CUST000000127817,659858600342.0,SG,Singapore,SG
CUST000000127818,,IN,India,KA
CUST000000127819,,AE,United Arab Emirates,AUH
CUST000000127820,919585741334.0,IN,India,MH
CUST000000127821,18809660125.0,CA,Canada,AB
CUST000000127822,9716867197522.0,AE,United Arab Emirates,SHJ
CUST000000127823,17613717679.0,US,United States,IL
CUST000000127824,916321563476.0,IN,India,DL
CUST000000127825,917521783887.0,IN,India,KL
CUST000000127826,9716430241039.0,AE,United Arab Emirates,SHJ
CUST000000127827,917494583372.0,IN,India,TN
CUST000000127828,19453251565.0,US,United States,NY
CUST000000127829,9717468224356.0,AE,United Arab Emirates,AUH
CUST000000127830,918643096810.0,IN,India,TN
CUST000000127831,919127589442.0,IN,India,GJ
CUST000000127832,,IN,India,KL
CUST000000127833,917881796471.0,IN,India,DL
CUST000000127834,656878583797.0,SG,Singapore,SG
CUST000000127835,919667500651.0,IN,India,WB
CUST000000127836,657836429348.0,SG,Singapore,SG
CUST000000127837,18016286854.0,US,United States,TX
CUST000000127838,619738784979.0,AU,Australia,NSW
CUST000000127839,919171049147.0,IN,India,TS
CUST000000127840,618666869855.0,AU,Australia,NSW
CUST000000127841,919768399040.0,IN,India,KL
CUST000000127842,,IN,India,RJ
CUST000000127843,449786687000.0,GB,United Kingdom,WLS
CUST000000127844,918015966135.0,IN,India,DL
CUST000000127845,9717202797739.0,AE,United Arab Emirates,DU
CUST000000127846,9718288042946.0,AE,United Arab Emirates,DU
CUST000000127847,,AU,Australia,WA
CUST000000127848,919012464665.0,IN,India,KL
CUST000000127849,918269009897.0,IN,India,GJ
CUST000000127850,916921903014.0,IN,India,WB
CUST000000127851,916766021493.0,IN,India,DL
CUST000000127852,917371519719.0,IN,India,TS
CUST000000127853,919146724858.0,IN,India,DL
CUST000000127854,,AU,Australia,NSW
CUST000000127855,659451988985.0,SG,Singapore,SG
CUST000000127856,916933108137.0,IN,India,KA
CUST000000127857,918260290497.0,IN,India,KA
CUST000000127858,918094707963.0,IN,India,UP
CUST000000127859,9717713187115.0,AE,United Arab Emirates,DU
CUST000000127860,919964563775.0,IN,India,TN
CUST000000127861,917270309351.0,IN,India,DL
CUST000000127862,9717272839016.0,AE,United Arab Emirates,DU
CUST000000127863,918762000036.0,IN,India,TS
CUST000000127864,,US,United States,NJ
CUST000000127865,919384383067.0,IN,India,RJ
CUST000000127866,9716429159086.0,AE,United Arab Emirates,SHJ
CUST000000127867,918151218222.0,IN,India,TN
CUST000000127868,916410576815.0,IN,India,TS
CUST000000127869,917714561708.0,IN,India,TN
CUST000000127870,448951982117.0,GB,United Kingdom,SCT
CUST000000127871,17641678442.0,CA,Canada,BC
CUST000000127872,918396688459.0,IN,India,GJ
CUST000000127873,,IN,India,DL
CUST000000127874,916942686065.0,IN,India,UP
CUST000000127875,19126036372.0,US,United States,TX
CUST000000127876,919017215948.0,IN,India,KA
CUST000000127877,,GB,United Kingdom,WLS
CUST000000127878,919765469684.0,IN,India,TN
CUST000000127879,917107424561.0,IN,India,KL
CUST000000127880,916655173065.0,IN,India,TS
CUST000000127881,18030777141.0,US,United States,FL
CUST000000127882,656307664042.0,SG,Singapore,SG
CUST000000127883,918428612773.0,IN,India,TS
CUST000000127884,16902650673.0,US,United States,IL
CUST000000127885,657895123070.0,SG,Singapore,SG
CUST000000127886,916276357816.0,IN,India,DL
CUST000000127887,916126824425.0,IN,India,GJ
CUST000000127888,618930029886.0,AU,Australia,VIC
CUST000000127889,916865649447.0,IN,India,DL
CUST000000127890,,GB,United Kingdom,SCT
CUST000000127891,617316984764.0,AU,Australia,QLD
CUST000000127892,918307254130.0,IN,India,UP
CUST000000127893,19690633185.0,US,United States,MA
CUST000000127894,916690361539.0,IN,India,RJ
CUST000000127895,919411694331.0,IN,India,TN
CUST000000127896,449772859034.0,GB,United Kingdom,SCT
CUST000000127897,919933549421.0,IN,India,KL
CUST000000127898,918564554207.0,IN,India,RJ
CUST000000127899,656538181119.0,SG,Singapore,SG
CUST000000127900,919121523300.0,IN,India,TN
CUST000000127901,918016630179.0,IN,India,KL
CUST000000127902,449570481975.0,GB,United Kingdom,ENG
CUST000000127903,447281573789.0,GB,United Kingdom,ENG
CUST000000127904,9719603933813.0,AE,United Arab Emirates,SHJ
CUST000000127905,918873746734.0,IN,India,MH
CUST000000127906,658449260124.0,SG,Singapore,SG
CUST000000127907,17445028572.0,CA,Canada,ON
CUST000000127908,9717799424005.0,AE,United Arab Emirates,SHJ
CUST000000127909,449867104277.0,GB,United Kingdom,NIR
CUST000000127910,919421072006.0,IN,India,DL
CUST000000127911,919813433187.0,IN,India,WB
CUST000000127912,917664701085.0,IN,India,GJ
CUST000000127913,659588103948.0,SG,Singapore,SG
CUST000000127914,918983507230.0,IN,India,UP
CUST000000127915,919954369345.0,IN,India,KL
CUST000000127916,916783935685.0,IN,India,TS
CUST000000127917,919006298237.0,IN,India,RJ
CUST000000127918,9719318379096.0,AE,United Arab Emirates,SHJ
CUST000000127919,9717344424087.0,AE,United Arab Emirates,DU
CUST000000127920,446765494851.0,GB,United Kingdom,WLS
CUST000000127921,918022333508.0,IN,India,UP
CUST000000127922,616215312446.0,AU,Australia,QLD
CUST000000127923,617941593442.0,AU,Australia,VIC
CUST000000127924,918328403526.0,IN,India,DL
CUST000000127925,916441058645.0,IN,India,MH
CUST000000127926,,IN,India,MH
CUST000000127927,9719514628658.0,AE,United Arab Emirates,AUH
CUST000000127928,918183392279.0,IN,India,MH
CUST000000127929,919387204582.0,IN,India,UP
CUST000000127930,917133455497.0,IN,India,TS
CUST000000127931,919930848357.0,IN,India,DL
CUST000000127932,9716958511599.0,AE,United Arab Emirates,DU
CUST000000127933,18556558078.0,US,United States,NJ
CUST000000127934,9716617226911.0,AE,United Arab Emirates,SHJ
CUST000000127935,916540627871.0,IN,India,RJ
CUST000000127936,9718871345066.0,AE,United Arab Emirates,SHJ
CUST000000127937,19242772136.0,US,United States,NY
CUST000000127938,18797782772.0,US,United States,IL
CUST000000127939,918931052382.0,IN,India,MH
CUST000000127940,919802971646.0,IN,India,TS
CUST000000127941,447926690985.0,GB,United Kingdom,NIR
CUST000000127942,917641871442.0,IN,India,MH
CUST000000127943,916557245590.0,IN,India,WB
CUST000000127944,916767237942.0,IN,India,TN
CUST000000127945,918338605757.0,IN,India,TN
CUST000000127946,918662408204.0,IN,India,DL
CUST000000127947,448656115076.0,GB,United Kingdom,NIR
CUST000000127948,916224849433.0,IN,India,MH
CUST000000127949,18742972788.0,US,United States,MA
CUST000000127950,917385725367.0,IN,India,MH
CUST000000127951,9716779744992.0,AE,United Arab Emirates,AUH
CUST000000127952,916971951869.0,IN,India,GJ
CUST000000127953,659770496532.0,SG,Singapore,SG
CUST000000127954,916921447921.0,IN,India,RJ
CUST000000127955,618303619947.0,AU,Australia,NSW
CUST000000127956,448163080529.0,GB,United Kingdom,ENG
CUST000000127957,918740133247.0,IN,India,TS
CUST000000127958,917441020556.0,IN,India,KL
CUST000000127959,616735455255.0,AU,Australia,QLD
CUST000000127960,,IN,India,UP
CUST000000127961,16700346341.0,US,United States,CA
CUST000000127962,16534644405.0,CA,Canada,QC
CUST000000127963,919369022165.0,IN,India,KL
CUST000000127964,447634064755.0,GB,United Kingdom,NIR
CUST000000127965,,AU,Australia,QLD
CUST000000127966,446342554968.0,GB,United Kingdom,SCT
CUST000000127967,449853349943.0,GB,United Kingdom,ENG
CUST000000127968,616703589550.0,AU,Australia,WA
CUST000000127969,658557070617.0,SG,Singapore,SG
CUST000000127970,19587974641.0,US,United States,WA
CUST000000127971,917880333968.0,IN,India,MH
CUST000000127972,916175589224.0,IN,India,TS
CUST000000127973,919120234221.0,IN,India,KL
CUST000000127974,659841531830.0,SG,Singapore,SG
CUST000000127975,919105085529.0,IN,India,RJ
CUST000000127976,918917104824.0,IN,India,WB
CUST000000127977,657674641385.0,SG,Singapore,SG
CUST000000127978,916805482592.0,IN,India,TS
CUST000000127979,917270336988.0,IN,India,RJ
CUST000000127980,916666307342.0,IN,India,MH
CUST000000127981,447248592138.0,GB,United Kingdom,SCT
CUST000000127982,917860322428.0,IN,India,RJ
CUST000000127983,917227254277.0,IN,India,UP
CUST000000127984,16696295851.0,US,United States,WA
CUST000000127985,919036219223.0,IN,India,DL
CUST000000127986,618682700961.0,AU,Australia,QLD
CUST000000127987,9716139809250.0,AE,United Arab Emirates,SHJ
CUST000000127988,916963046050.0,IN,India,RJ
CUST000000127989,,IN,India,TN
CUST000000127990,919251680173.0,IN,India,KL
CUST000000127991,916407353466.0,IN,India,KA
CUST000000127992,9716188298715.0,AE,United Arab Emirates,AUH
CUST000000127993,9716583542882.0,AE,United Arab Emirates,DU
CUST000000127994,449433044459.0,GB,United Kingdom,WLS
CUST000000127995,16844438296.0,US,United States,NJ
CUST000000127996,9717376776542.0,AE,United Arab Emirates,DU
CUST000000127997,659614711500.0,SG,Singapore,SG
CUST000000127998,919619951914.0,IN,India,TN
CUST000000127999,17825700939.0,US,United States,MA
CUST000000128000,9719656848231.0,AE,United Arab Emirates,SHJ
CUST000000128001,9718229932680.0,AE,United Arab Emirates,DU
CUST000000128002,659160102529.0,SG,Singapore,SG
CUST000000128003,618059394368.0,AU,Australia,WA
CUST000000128004,17085384856.0,CA,Canada,AB
CUST000000128005,17547455069.0,CA,Canada,QC
CUST000000128006,617676026687.0,AU,Australia,NSW
CUST000000128007,919794924884.0,IN,India,GJ
CUST000000128008,919345283677.0,IN,India,MH
CUST000000128009,919457340410.0,IN,India,KA
CUST000000128010,917816463742.0,IN,India,RJ
CUST000000128011,919158915070.0,IN,India,DL
CUST000000128012,446400436005.0,GB,United Kingdom,WLS
CUST000000128013,,IN,India,UP
CUST000000128014,18717726550.0,US,United States,IL
CUST000000128015,917370914596.0,IN,India,TN
CUST000000128016,917230737427.0,IN,India,UP
CUST000000128017,9719709052037.0,AE,United Arab Emirates,DU
CUST000000128018,917632315947.0,IN,India,GJ
CUST000000128019,916462270616.0,IN,India,RJ
CUST000000128020,916211674418.0,IN,India,KA
CUST000000128021,449998600030.0,GB,United Kingdom,ENG
CUST000000128022,918415299032.0,IN,India,KA
CUST000000128023,,CA,Canada,QC
CUST000000128024,919225384312.0,IN,India,KA
CUST000000128025,19877610051.0,US,United States,NJ
CUST000000128026,17355455415.0,CA,Canada,BC
CUST000000128027,917075579896.0,IN,India,GJ
CUST000000128028,917234117877.0,IN,India,KA
CUST000000128029,617909333419.0,AU,Australia,QLD
CUST000000128030,916963234392.0,IN,India,MH
CUST000000128031,17958944073.0,US,United States,WA
CUST000000128032,918779354635.0,IN,India,TS
CUST000000128033,,IN,India,RJ
CUST000000128034,16911472456.0,CA,Canada,BC
CUST000000128035,18144949627.0,US,United States,FL
CUST000000128036,449696912776.0,GB,United Kingdom,NIR
CUST000000128037,17215399027.0,US,United States,CA
CUST000000128038,448283240934.0,GB,United Kingdom,NIR
CUST000000128039,916723317211.0,IN,India,KA
CUST000000128040,918193670586.0,IN,India,MH
CUST000000128041,919244245360.0,IN,India,TN
CUST000000128042,917553202709.0,IN,India,KA
CUST000000128043,448588550405.0,GB,United Kingdom,ENG
CUST000000128044,918966761743.0,IN,India,TS
CUST000000128045,916883503211.0,IN,India,GJ
CUST000000128046,916960696667.0,IN,India,GJ
CUST000000128047,916245109623.0,IN,India,TN
CUST000000128048,918416614181.0,IN,India,DL
CUST000000128049,917861470757.0,IN,India,WB
CUST000000128050,917941439161.0,IN,India,WB
CUST000000128051,448665648598.0,GB,United Kingdom,ENG
CUST000000128052,18993450157.0,CA,Canada,ON
CUST000000128053,9716777756316.0,AE,United Arab Emirates,SHJ
CUST000000128054,17494998822.0,US,United States,CA
CUST000000128055,918020810028.0,IN,India,KA
CUST000000128056,919240585522.0,IN,India,WB
CUST000000128057,18282760405.0,US,United States,CA
CUST000000128058,657782791039.0,SG,Singapore,SG
CUST000000128059,16604078983.0,CA,Canada,AB
CUST000000128060,18234297457.0,CA,Canada,QC
CUST000000128061,916853776301.0,IN,India,KA
CUST000000128062,16779901013.0,CA,Canada,AB
CUST000000128063,916208855433.0,IN,India,GJ
CUST000000128064,918716030959.0,IN,India,KA
CUST000000128065,658786393952.0,SG,Singapore,SG
CUST000000128066,,IN,India,TN
CUST000000128067,617093302927.0,AU,Australia,QLD
CUST000000128068,917942421240.0,IN,India,GJ
CUST000000128069,,AE,United Arab Emirates,DU
CUST000000128070,916428119095.0,IN,India,UP
CUST000000128071,919714509826.0,IN,India,KA
CUST000000128072,917876727337.0,IN,India,MH
CUST000000128073,449341497930.0,GB,United Kingdom,SCT
CUST000000128074,9716305300603.0,AE,United Arab Emirates,AUH
CUST000000128075,917871055831.0,IN,India,KA
CUST000000128076,918104728117.0,IN,India,MH
CUST000000128077,449613140555.0,GB,United Kingdom,WLS
CUST000000128078,917789325148.0,IN,India,WB
CUST000000128079,447576616099.0,GB,United Kingdom,ENG
CUST000000128080,917210841814.0,IN,India,KA
CUST000000128081,918835353727.0,IN,India,TN
CUST000000128082,919191665763.0,IN,India,GJ
CUST000000128083,19390184028.0,US,United States,TX
CUST000000128084,916578500636.0,IN,India,GJ
CUST000000128085,916847200375.0,IN,India,WB
CUST000000128086,917517914636.0,IN,India,GJ
CUST000000128087,657462996256.0,SG,Singapore,SG
CUST000000128088,918463745767.0,IN,India,TN
CUST000000128089,618382893365.0,AU,Australia,VIC
CUST000000128090,17981244238.0,US,United States,NJ
CUST000000128091,917234708690.0,IN,India,DL
CUST000000128092,9716657074412.0,AE,United Arab Emirates,AUH
CUST000000128093,17187925482.0,US,United States,TX
CUST000000128094,919230545993.0,IN,India,KL
CUST000000128095,918024595478.0,IN,India,KA
CUST000000128096,916792680327.0,IN,India,TS
CUST000000128097,9719809407341.0,AE,United Arab Emirates,DU
CUST000000128098,916803034041.0,IN,India,MH
CUST000000128099,,IN,India,WB
CUST000000128100,919620188772.0,IN,India,MH
CUST000000128101,917848489506.0,IN,India,TS
CUST000000128102,919965767511.0,IN,India,TN
CUST000000128103,916102347024.0,IN,India,MH
CUST000000128104,446534116365.0,GB,United Kingdom,NIR
CUST000000128105,919756726737.0,IN,India,UP
CUST000000128106,916725769629.0,IN,India,GJ
CUST000000128107,918189720882.0,IN,India,WB
CUST000000128108,918868377198.0,IN,India,TN
CUST000000128109,917945885754.0,IN,India,KL
CUST000000128110,919087539833.0,IN,India,KL
CUST000000128111,918760930876.0,IN,India,TN
CUST000000128112,,AE,United Arab Emirates,SHJ
CUST000000128113,447479895555.0,GB,United Kingdom,SCT
CUST000000128114,918095933093.0,IN,India,DL
CUST000000128115,16531249734.0,CA,Canada,AB
CUST000000128116,447757561322.0,GB,United Kingdom,WLS
CUST000000128117,917061529066.0,IN,India,KA
CUST000000128118,18285479423.0,US,United States,WA
CUST000000128119,919442203075.0,IN,India,KL
CUST000000128120,19561227472.0,US,United States,NY
CUST000000128121,9718951396616.0,AE,United Arab Emirates,SHJ
CUST000000128122,617994264244.0,AU,Australia,QLD
CUST000000128123,656115692448.0,SG,Singapore,SG
CUST000000128124,916345602586.0,IN,India,KA
CUST000000128125,917452346980.0,IN,India,KL
CUST000000128126,918224982531.0,IN,India,KL
CUST000000128127,448637245043.0,GB,United Kingdom,WLS
CUST000000128128,446361872611.0,GB,United Kingdom,SCT
CUST000000128129,16576298872.0,CA,Canada,AB
CUST000000128130,,AE,United Arab Emirates,DU
CUST000000128131,916636863156.0,IN,India,WB
CUST000000128132,917546617344.0,IN,India,KL
CUST000000128133,17402511202.0,CA,Canada,AB
CUST000000128134,916317922637.0,IN,India,TS
CUST000000128135,916328258163.0,IN,India,KL
CUST000000128136,917089307667.0,IN,India,UP
CUST000000128137,918898637589.0,IN,India,DL
CUST000000128138,9716960594532.0,AE,United Arab Emirates,AUH
CUST000000128139,17442840403.0,US,United States,MA
CUST000000128140,916352613215.0,IN,India,WB
CUST000000128141,917822010993.0,IN,India,GJ
CUST000000128142,19654369725.0,CA,Canada,BC
CUST000000128143,656065240193.0,SG,Singapore,SG
CUST000000128144,917114475719.0,IN,India,RJ
CUST000000128145,918614757758.0,IN,India,GJ
CUST000000128146,9716095639581.0,AE,United Arab Emirates,SHJ
CUST000000128147,16591040458.0,CA,Canada,QC
CUST000000128148,918435012238.0,IN,India,TS
CUST000000128149,,AE,United Arab Emirates,AUH
CUST000000128150,,IN,India,WB
CUST000000128151,916845504047.0,IN,India,KA
CUST000000128152,,IN,India,KA
CUST000000128153,918276612333.0,IN,India,MH
CUST000000128154,449791740177.0,GB,United Kingdom,SCT
CUST000000128155,916947933755.0,IN,India,GJ
CUST000000128156,916008637687.0,IN,India,RJ
CUST000000128157,919628135244.0,IN,India,MH
CUST000000128158,916118062534.0,IN,India,DL
CUST000000128159,19720886647.0,US,United States,MA
CUST000000128160,919511358106.0,IN,India,MH
CUST000000128161,9719939303576.0,AE,United Arab Emirates,DU
CUST000000128162,916251440178.0,IN,India,KL
CUST000000128163,917311636563.0,IN,India,KA
